"Borrower ID","Product","Acquired","Market","Type of loan","Term","Loan size","Loan status","Borrower origination fee","Borrower rate","Loan servicing fee","Investor rate","Transaction price","Transaction date","Amount invested","Capital outstanding","Interest outstanding","Amount repaid","Capital repaid","Interest repaid","Amount in arrears","Days in arrears","Repayment day","Covered by Safeguard","Comment","Loan start date","Last repayment date","Default price","Default date","Monthly repayment amount","Type of asset","Loan purpose","Percentage repaid"
"6bfb69b7b7e0","Zopa Plus","05-04-2019","B","Unsecured","60","12000.0","Withdrawn","800.0","0.1315","0.003","0.1285","","","10.0","8.59703869","2.351680542326438","2.44715105","1.40296131","1.04418974","0.0","","5","false","","05-04-2019","05-04-2024","","","0.22456372","","Home improvements","0.140296131"
"ee7be29aac2f","Zopa Plus","25-04-2019","A","Unsecured","60","20000.0","Withdrawn","1120.0","0.0734","0.003","0.0704","","","10.0","8.56926944","1.287260010033831","1.97630494","1.43073056","0.54557438","0.0","","1","false","","25-04-2019","01-05-2024","","","0.19850333","","Other","0.143073056"
"0a4ec18b26a9","Zopa Plus","12-04-2019","E","Unsecured","24","1500.0","Withdrawn","150.0","0.2173","0.01","0.2073","","","10.0","6.304577","0.72467042028665","5.06967214","3.695423","1.37424914","0.0","","21","false","","12-04-2019","21-04-2021","","","0.50810606","","Other","0.3695423"
"9dc0aadbf888","Zopa Plus","13-04-2019","C","Unsecured","60","15000.0","Withdrawn","740.0","0.1694","0.003","0.1664","","","10.0","8.70033032","3.095131510190042","2.63800704","1.29966968","1.33833736","0.0","","13","false","","13-04-2019","13-04-2024","","","0.24186252","","Consolidate existing debts","0.129966968"
"107179dda350","Zopa Plus","26-04-2019","A*","Unsecured","48","5000.0","Withdrawn","20.0","0.0313","0.003","0.0283","","","10.0","8.01709103","0.364611087926312","2.19971163","1.98290897","0.21680266","0.0","","1","false","","26-04-2019","01-05-2023","","","0.22172346","","Other","0.198290897"
"378202db44ac","Zopa Plus","03-05-2019","E","Unsecured","24","3000.0","Withdrawn","300.0","0.2173","0.01","0.2073","","","10.0","6.304577","0.771682444700289","5.02743035","3.695423","1.33200735","0.0","","3","false","[07/02/2020] Replacement payment made via debit card.[05/02/2020] Borrower has been notified of missed payment.","03-05-2019","03-05-2021","","","0.50810606","","Consolidate existing debts","0.3695423"
"80be4d00fc57","Zopa Plus","11-07-2019","B","Unsecured","36","13000.0","Closed","240.0","0.1005","0.003","0.0975","","","10.0","0.0","0.0","10.20816458","10.0","0.20816458","0.0","","15","false","","11-07-2019","15-07-2022","","","0.32086629","","Consolidate existing debts","1.0"
"2009c159d8fc","Zopa Plus","04-06-2019","A*","Unsecured","60","25000.0","Collections","650.0","0.0384","0.003","0.0354","","","10.0","9.08263163","1.17310917796875","1.08492602","0.91736837","0.16755765","0.54944169","61-90 days","4","false","[04/03/2020] Borrower has been notified of missed payment.[05/02/2020] Borrower has been notified of missed payment.[04/01/2020] Borrower has been notified of missed payment.","04-06-2019","04-06-2024","","","0.18314723","","Other","0.091736837"
"ccd1d5eec2b7","Zopa Plus","23-05-2019","C","Unsecured","60","10000.0","Closed","870.0","0.1771","0.003","0.1741","","","10.0","0.0","0.0","10.9871062","10.0","0.9871062","0.0","","23","false","[23/12/2019] Borrower has been notified of missed payment.[23/11/2019] Borrower has been notified of missed payment.[23/10/2019] Borrower has been notified of missed payment.[24/09/2019] Borrower has been notified of missed payment.","23-05-2019","23-05-2024","","","0.24539996","","Home improvements","1.0"
"97593dbb76fe","Zopa Plus","17-07-2019","A*","Unsecured","60","12000.0","Withdrawn","0.0","0.0294","0.003","0.0264","9.84492813","17-07-2019","9.84492813","8.59078036","0.489050194289271","1.41584915","1.25414777","0.16170138","0.0","","30","false","","22-05-2019","30-05-2024","","","0.1792478","","Consolidate existing debts","0.12739024129371"
"2d8835d7d1ad","Zopa Plus","19-06-2019","A*","Unsecured","48","8500.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.41277375","0.380273008166031","1.74909941","1.58722625","0.16187316","0.0","","19","false","","19-06-2019","19-06-2023","","","0.22090649","","Car","0.158722625"
"8a89cbd5fec6","Zopa Plus","20-06-2019","A","Unsecured","48","16000.0","Withdrawn","240.0","0.0583","0.003","0.0553","","","10.0","8.48668028","0.805045562200868","1.84931731","1.51331972","0.33599759","0.0","","20","false","","20-06-2019","20-06-2023","","","0.23338498","","Consolidate existing debts","0.151331972"
"2b93935c45e2","Zopa Plus","22-06-2019","E","Unsecured","12","3500.0","Withdrawn","190.0","0.2147","0.01","0.2047","","","10.0","3.5516227","0.13944852371791","7.35518774","6.4483773","0.90681044","0.0","","22","false","","22-06-2019","22-06-2020","","","0.92447089","","Other","0.64483773"
"6a4a84983f71","Zopa Plus","22-07-2019","D","Unsecured","36","3500.0","Withdrawn","170.0","0.2453","0.01","0.2353","","","10.0","8.53391426","2.457788097227543","2.65242172","1.46608574","1.18633598","0.0","","22","false","[31/01/2020] Replacement payment made via debit card.[23/01/2020] Borrower has been notified of missed payment.[03/01/2020] Borrower has been notified of missed payment.[04/11/2019] Replacement payment requested via Direct Debit.[23/10/2019] Borrower has been notified of missed payment.","22-07-2019","22-07-2022","","","0.38262606","","Consolidate existing debts","0.146608574"
"869f1a3410f6","Zopa Plus","05-08-2019","C","Unsecured","48","18000.0","Withdrawn","1800.0","0.1203","0.003","0.1173","","","10.0","8.8089581","1.823603942968234","1.8082853","1.1910419","0.6172434","0.0","","5","false","","05-08-2019","05-08-2023","","","0.26046833","","Consolidate existing debts","0.11910419"
"2ce7438ac956","Zopa Plus","28-08-2019","A*","Unsecured","60","11000.0","Withdrawn","0.0","0.0294","0.003","0.0264","9.84492813","28-08-2019","9.84492813","8.90659221","0.532975762452856","1.06165748","0.93833592","0.12332156","0.0","","25","false","","25-07-2019","25-07-2024","","","0.1792478","","Consolidate existing debts","0.09531160691164"
"78c0fd12d822","Zopa Plus","13-08-2019","A","Unsecured","60","23000.0","Withdrawn","910.0","0.0814","0.003","0.0784","","","10.0","9.02464134","1.622080753423716","1.39873517","0.97535866","0.42337651","0.0","","13","false","","13-08-2019","13-08-2024","","","0.20205267","","Consolidate existing debts","0.097535866"
"b262d502c1ee","Zopa Plus","27-08-2019","C","Unsecured","24","2000.0","Withdrawn","110.0","0.1641","0.003","0.1611","","","20.0","15.55458992","1.914833814642772","5.81128123","4.44541008","1.36587115","0.0","","27","false","","27-08-2019","27-08-2021","","","0.97250454","","Other","0.222270504"
"538b20242484","Zopa Plus","27-08-2019","A*","Unsecured","48","6200.0","Withdrawn","70.0","0.0434","0.003","0.0404","","","20.0","17.68187547","1.28545169613336","2.69575184","2.31812453","0.37762731","0.0","","27","false","","27-08-2019","27-08-2023","","","0.45387575","","Consolidate existing debts","0.1159062265"
"a4e341ccd4e2","Zopa Plus","27-08-2019","B","Unsecured","36","3000.0","Withdrawn","130.0","0.164","0.003","0.161","","","20.0","17.26603844","3.550175913805185","4.15587083","2.73396156","1.42190927","0.0","","27","false","[07/01/2020] Borrower has been notified of missed payment.","27-08-2019","27-08-2022","","","0.69607889","","Holiday","0.136698078"
"e489c5755008","Zopa Plus","30-08-2019","A","Unsecured","60","20000.0","Withdrawn","800.0","0.0812","0.003","0.0782","","","20.0","18.33269488","3.350842784116094","2.39656549","1.66730512","0.72926037","0.0","","30","false","","30-08-2019","30-08-2024","","","0.40392753","","Home improvements","0.083365256"
"1ddabbb99e04","Zopa Plus","27-08-2019","B","Unsecured","12","5000.0","Collections","210.0","0.0915","0.003","0.0885","","","20.0","15.16294454","3.591076532153059","5.28209939","4.83705546","0.44504393","5.24117253","61-90 days","6","false","[06/03/2020] Borrower has been notified of missed payment.[07/02/2020] Borrower has been notified of missed payment.[07/01/2020] Borrower has been notified of missed payment.[06/11/2019] Replacement payment made via debit card.[06/11/2019] Borrower has been notified of missed payment.[04/10/2019] Replacement payment made via debit card.[30/09/2019] Borrower has been notified of missed payment.","27-08-2019","06-09-2020","","","1.74705751","","Other","0.241852773"
"db09304ac981","Zopa Plus","29-08-2019","A","Unsecured","60","10000.0","Withdrawn","330.0","0.0502","0.003","0.0472","","","20.0","17.50161049","1.91756164208252","2.93975123","2.49838951","0.44136172","0.0","","29","false","","29-08-2019","29-08-2024","","","0.36187132","","Car","0.1249194755"
"30c97c29ead9","Zopa Plus","05-09-2019","A*","Unsecured","60","15000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","9.06392712","0.552652643269325","1.06142929","0.93607288","0.12535641","0.0","","5","false","","05-09-2019","05-09-2024","","","0.1792478","","Car","0.093607288"
"1ec593057c4e","Zopa Plus","04-09-2019","A*","Unsecured","60","10000.0","Closed","0.0","0.0294","0.003","0.0264","","","10.0","0.0","0.0","10.07355574","10.0","0.07355574","0.0","","4","false","","04-09-2019","04-09-2024","","","0.1792478","","Home improvements","1.0"
"88bb866987b8","Zopa Plus","13-09-2019","D","Unsecured","60","10000.0","Closed","370.0","0.2376","0.01","0.2276","","","10.0","0.0","0.0","10.07431037","10.0","0.07431037","0.0","","13","false","","13-09-2019","13-09-2024","","","0.27339834","","Other","1.0"
"6cfa799cfced","Zopa Plus","18-09-2019","A","Unsecured","36","10000.0","Withdrawn","160.0","0.0541","0.003","0.0511","","","10.0","8.70381033","0.579057275252416","1.50600121","1.29618967","0.20981154","0.0","","27","false","","18-09-2019","27-09-2022","","","0.30096915","","Other","0.129618967"
"daa9b617dd78","Zopa Plus","21-09-2019","B","Unsecured","48","15000.0","Default","1650.0","0.0695","0.003","0.0665","","","10.0","9.81790112","2.027018420012497","0.23589495","0.18209888","0.05379607","0.96119778",">90 days","21","false","[21/02/2020] Borrower has been notified of missed payment.[22/01/2020] Borrower has been notified of missed payment.[24/12/2019] Borrower has been notified of missed payment.[22/11/2019] Borrower has been notified of missed payment.","21-09-2019","21-09-2023","0.0","26-02-2020","0.23824864","","Other","0.018209888"
"abf9ab00dfd4","Zopa Plus","29-09-2019","A*","Unsecured","48","10000.0","Withdrawn","190.0","0.0296","0.003","0.0266","","","10.0","9.01193092","0.432264980473623","1.10201029","0.98806908","0.11394121","0.0","","10","false","","29-09-2019","10-10-2023","","","0.22099246","","Car","0.098806908"
"163323edfaee","Zopa Plus","27-10-2019","A*","Unsecured","36","15000.0","Withdrawn","0.0","0.0284","0.003","0.0254","10.0","27-10-2019","10.0","8.6608386","0.290158858664211","1.44097825","1.3391614","0.10181685","0.0","","3","false","","30-09-2019","03-10-2022","","","0.28994775","","Other","0.13391614"
"2cff97fdaf5c","Zopa Plus","04-10-2019","A*","Unsecured","60","5000.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","10.0","9.22796786","0.660640048384277","0.89311987","0.77203214","0.12108773","0.0","","4","false","","04-10-2019","04-10-2024","","","0.18097823","","Other","0.077203214"
"a04417be0a44","Zopa Plus","05-10-2019","A*","Unsecured","60","15000.0","Withdrawn","140.0","0.0295","0.003","0.0265","","","10.0","9.22106054","0.57486585644339","0.88464631","0.77893946","0.10570685","0.0","","5","false","","05-10-2019","05-10-2024","","","0.17929101","","Home improvements","0.077893946"
"35819cab8ecc","Zopa Plus","19-10-2019","B","Unsecured","60","25000.0","Withdrawn","1850.0","0.1423","0.003","0.1393","","","10.0","9.52010564","3.260143094506487","0.90918549","0.47989436","0.42929113","0.0","","19","false","","19-10-2019","19-10-2024","","","0.2294725","","Consolidate existing debts","0.047989436"
"4ecfeb932129","Zopa Plus","24-10-2019","A*","Unsecured","60","13000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","9.3774595","0.59302777959615","0.70746746","0.6225405","0.08492696","0.0","","24","false","","24-10-2019","24-10-2024","","","0.1792478","","Other","0.06225405"
"1977598ade90","Zopa Plus","29-10-2019","A*","Unsecured","60","17000.0","Withdrawn","390.0","0.0593","0.003","0.0563","","","10.0","9.41918543","1.280382926329554","0.75983629","0.58081457","0.17902172","0.0","","1","false","","29-10-2019","01-11-2024","","","0.19228205","","Other","0.058081457"
"cdbbb4de7ba7","Zopa Plus","05-10-2019","A","Unsecured","60","18000.0","Withdrawn","1050.0","0.0734","0.003","0.0704","","","10.0","9.29519024","1.556178485893516","0.98111617","0.70480976","0.27630641","0.0","","5","false","","05-10-2019","05-10-2024","","","0.19850333","","Other","0.070480976"
"871dd9b50a1a","Zopa Plus","21-06-2019","A*","Unsecured","60","12000.0","Withdrawn","0.0","0.0294","0.003","0.0264","","","10.0","8.74887693","0.513640438371083","1.41554416","1.25112307","0.16442109","0.0","","21","false","","21-06-2019","21-06-2024","","","0.1792478","","Other","0.125112307"
"0b2e49160ebb","Zopa Plus","28-08-2019","A*","Unsecured","48","10000.0","Withdrawn","40.0","0.0373","0.003","0.0343","","","20.0","17.65725406","1.089236078342057","2.66404434","2.34274594","0.3212984","0.0","","28","false","","28-08-2019","28-08-2023","","","0.4486133","","Consolidate existing debts","0.117137297"
"d548f32a4574","Zopa Plus","18-12-2018","B","Unsecured","36","15000.0","Withdrawn","250.0","0.092","0.008","0.084","9.2637749","18-12-2018","9.2637749","5.32956225","0.347364177394778","4.68925626","3.93421265","0.75504361","0.0","","30","false","","30-08-2018","30-08-2021","","","0.31722271","","Home improvements","0.42468785052192"
"37e26a320c12","Zopa Plus","22-07-2019","C","Unsecured","60","7000.0","Withdrawn","330.0","0.1744","0.003","0.1714","","","10.0","9.20329042","3.672838993391942","1.69449853","0.79670958","0.89778895","0.0","","22","false","","22-07-2019","22-07-2024","","","0.24415877","","Other","0.079670958"
"f6d0677112a5","Zopa Plus","04-01-2019","A*","Unsecured","36","18900.0","Withdrawn","0.0","0.0334","0.003","0.0304","","","20.0","1.51729805","0.043958572934201","19.03928245","18.48270195","0.5565805","0.0","","4","false","","04-01-2019","04-01-2022","","","0.07116339","","Home improvements","0.9241350975"
"52cd4bab2f89","Zopa Plus","05-10-2019","A*","Unsecured","60","5500.0","Withdrawn","30.0","0.0331","0.004","0.0291","8.44432383","05-10-2019","8.44432383","7.65051087","0.42873059012092","0.89107039","0.79381296","0.09725743","0.0","","19","false","","19-11-2018","19-11-2023","","","0.1808483","","Home improvements","0.09400550902368"
"b881d612b3e4","Zopa Plus","23-12-2018","A*","Unsecured","60","7500.0","Closed","0.0","0.0284","0.0005","0.0279","9.99999997","23-12-2018","10.0","0.0","0.0","10.13721479","10.0","0.13721479","0.0","","14","false","","01-12-2018","14-12-2023","","","0.17881587","","Car","1.0"
"2538f8d9cf1c","Zopa Plus","27-08-2019","B","Unsecured","48","20000.0","Closed","1280.0","0.1026","0.006","0.0966","8.77342821","27-08-2019","8.77342821","0.0","0.0","9.0123955","8.77342821","0.23896729","0.0","","22","false","","22-01-2019","22-01-2023","","","0.25269977","","Consolidate existing debts","1.0"
"c91dcf4371bd","Zopa Plus","22-01-2019","A*","Unsecured","60","23000.0","Withdrawn","0.0","0.0354","0.006","0.0294","","","10.0","5.5793875","0.330036011865889","4.67075582","4.4206125","0.25014332","0.0","","2","false","","22-01-2019","02-02-2024","","","0.12716548","","Wedding expenses","0.44206125"
"2e20ce0baa7b","Zopa Plus","15-02-2019","A","Unsecured","60","20000.0","Withdrawn","590.0","0.0536","0.006","0.0476","","","10.0","8.04920924","0.773017250752765","2.41055369","1.95079076","0.45976293","0.0","","15","false","","15-02-2019","15-02-2024","","","0.18978012","","Other","0.195079076"
"6090fbcb13b8","Zopa Plus","28-02-2019","B","Unsecured","36","7000.0","Closed","430.0","0.0928","0.006","0.0868","","","10.0","0.0","0.0","10.01239188","10.0","0.01239188","0.0","","28","false","[05/03/2019] Early Settlement made via debit card.","28-02-2019","28-02-2022","","","0.31756567","","Other","1.0"
"e396d38a1046","Zopa Plus","12-03-2019","A","Unsecured","60","25000.0","Closed","1220.0","0.0726","0.006","0.0666","","","10.0","0.0","0.0","10.48299358","10.0","0.48299358","0.0","","12","false","[14/09/2019] Replacement payment made via debit card.[13/09/2019] Borrower has been notified of missed payment.[01/07/2019] Replacement payment made via debit card.[13/06/2019] Borrower has been notified of missed payment.","12-03-2019","12-03-2024","","","0.19814915","","Home improvements","1.0"
